seas_id,player,tm,season,age,experience,g,gs,mp,fg,fga,x3p,x3pa,x2p,x2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,playoffs,w,l,forward,guard,center,All-NBA Probability
30675,Isaiah Stewart,DET,2023,21,3,50,47,1414,195,441,67,205,128,236,110,149,115,288,403,70,20,34,68,133,567,0,15,47,0,0,1,0
30670,Isaiah Jackson,IND,2023,21,2,45,5,689,118,206,2,12,116,194,68,105,63,112,175,40,19,66,39,99,306,0,28,35,0,0,1,0
30669,Isaiah Hartenstein,NYK,2023,24,5,63,7,1237,136,261,8,34,128,227,40,53,176,241,417,54,36,50,51,161,320,0,36,27,0,0,1,0
30659,Gorgui Dieng,SAS,2023,33,10,21,1,201,24,62,12,43,12,19,5,6,18,37,55,29,2,7,16,29,65,0,15,47,0,0,1,0
30655,Goga Bitadze,ORL,2023,23,4,21,0,202,27,52,4,14,23,38,11,24,25,24,49,18,9,10,12,34,69,0,26,36,0,0,1,0
30654,Goga Bitadze,ORL,2023,23,4,22,0,211,29,55,5,15,24,40,12,25,26,29,55,19,9,10,12,35,75,0,26,36,0,0,1,0
30695,Jalen Duren,DET,2023,19,1,52,27,1305,187,290,0,1,187,289,69,113,172,282,454,55,32,46,63,141,443,0,15,47,0,0,1,0
30738,Jock Landale,PHO,2023,27,2,53,3,750,130,256,18,77,112,179,69,89,94,125,219,48,14,24,47,93,347,0,33,29,0,0,1,0
30735,Jericho Sims,NYK,2023,24,2,48,16,771,80,104,0,1,80,103,12,16,93,138,231,24,15,28,25,92,172,0,36,27,0,0,1,0
30724,Jaxson Hayes,NOP,2023,22,4,35,2,467,63,118,3,26,60,92,41,61,31,72,103,25,16,11,21,48,170,0,30,32,0,0,1,0
30722,JaVale McGee,DAL,2023,35,15,36,7,293,64,106,1,4,63,102,18,32,28,65,93,10,4,21,31,43,147,0,32,31,0,0,1,0
30712,James Wiseman,DET,2023,21,2,4,2,94,23,39,1,4,22,35,5,8,8,24,32,0,0,1,5,10,52,0,15,47,0,0,1,0
30711,James Wiseman,DET,2023,21,2,21,0,262,59,94,1,2,58,92,26,38,18,55,73,14,3,7,14,39,145,0,15,47,0,0,1,0
30710,James Wiseman,DET,2023,21,2,25,2,356,82,133,2,6,80,127,31,46,26,79,105,14,3,8,19,49,197,0,15,47,0,0,1,0
